iter	 posterior	 likelihood	 prior	 mu_pandas	 sigma_pandas 	 mu_bears 	 sigma_bears 	 alpha 	 beta 	 mu_diff
157	0.34732679511311915	-53.76332151487739	-25.648585192476816	92.40962357370516	11.032364858184968	75.39371025609024	14.443383097404283	0.9521057940243887	0.0755861533764487	17.015913317614917
158	0.34732679511311915	-53.76332151487739	-25.648585192476816	92.40962357370516	11.032364858184968	75.39371025609024	14.443383097404283	0.9521057940243887	0.0755861533764487	17.015913317614917
159	0.34732679511311915	-53.76332151487739	-25.648585192476816	92.40962357370516	11.032364858184968	75.39371025609024	14.443383097404283	0.9521057940243887	0.0755861533764487	17.015913317614917
160	0.34732679511311915	-53.76332151487739	-25.648585192476816	92.40962357370516	11.032364858184968	75.39371025609024	14.443383097404283	0.9521057940243887	0.0755861533764487	17.015913317614917
161	0.34732679511311915	-53.76332151487739	-25.648585192476816	92.40962357370516	11.032364858184968	75.39371025609024	14.443383097404283	0.9521057940243887	0.0755861533764487	17.015913317614917
162	0.34732679511311915	-53.76332151487739	-25.648585192476816	92.40962357370516	11.032364858184968	75.39371025609024	14.443383097404283	0.9521057940243887	0.0755861533764487	17.015913317614917
163	0.34732679511311915	-53.76332151487739	-25.648585192476816	92.40962357370516	11.032364858184968	75.39371025609024	14.443383097404283	0.9521057940243887	0.0755861533764487	17.015913317614917
164	-0.30887154334428146	-53.97803117294393	-25.74274707775456	91.57260432201085	11.188078833396263	76.68267493351823	14.717951448571156	1.1727479087189883	0.05341499539337702	14.889929388492618
165	1.273759392849911	-52.96582286137258	-25.481195996475996	93.31800252415209	11.903353895313286	75.93065866391436	14.19605386877041	1.5167110040709142	0.07518901192745475	17.387343860237735
166	1.273759392849911	-52.96582286137258	-25.481195996475996	93.31800252415209	11.903353895313286	75.93065866391436	14.19605386877041	1.5167110040709142	0.07518901192745475	17.387343860237735
167	0.4635288500850834	-52.81743031130344	-25.16605969646006	93.75400220468116	12.076213870331738	75.34249848256712	14.026712839506349	1.7762017189698311	0.10945837670527114	18.411503722114034
168	0.4635288500850834	-52.81743031130344	-25.16605969646006	93.75400220468116	12.076213870331738	75.34249848256712	14.026712839506349	1.7762017189698311	0.10945837670527114	18.411503722114034
169	0.4635288500850834	-52.81743031130344	-25.16605969646006	93.75400220468116	12.076213870331738	75.34249848256712	14.026712839506349	1.7762017189698311	0.10945837670527114	18.411503722114034
170	-0.13067889284820922	-52.723269327733306	-25.3908995728784	94.1313786517446	12.87148299847637	74.20445114357696	14.551452642467734	1.636574705008516	0.08848540189550425	19.926927508167637
171	-0.4473353266433264	-52.748516737044525	-25.812987490210507	93.95526052264802	12.903212424601328	74.7465888778569	15.031929932949698	1.2026977934507213	0.12787520487933757	19.208671644791124
172	-0.4473353266433264	-52.748516737044525	-25.812987490210507	93.95526052264802	12.903212424601328	74.7465888778569	15.031929932949698	1.2026977934507213	0.12787520487933757	19.208671644791124
173	-0.4473353266433264	-52.748516737044525	-25.812987490210507	93.95526052264802	12.903212424601328	74.7465888778569	15.031929932949698	1.2026977934507213	0.12787520487933757	19.208671644791124
174	-0.4473353266433264	-52.748516737044525	-25.812987490210507	93.95526052264802	12.903212424601328	74.7465888778569	15.031929932949698	1.2026977934507213	0.12787520487933757	19.208671644791124
175	-0.4473353266433264	-52.748516737044525	-25.812987490210507	93.95526052264802	12.903212424601328	74.7465888778569	15.031929932949698	1.2026977934507213	0.12787520487933757	19.208671644791124
176	-0.4473353266433264	-52.748516737044525	-25.812987490210507	93.95526052264802	12.903212424601328	74.7465888778569	15.031929932949698	1.2026977934507213	0.12787520487933757	19.208671644791124
177	0.25548180943444265	-52.626437301132704	-25.67958511668788	95.45229253623812	12.4290176026517	73.50793028689498	14.899494473587172	1.5740405901080714	0.1814548738245504	21.944362249343143
178	0.3435610064703809	-52.60875953780625	-25.353701873543947	95.82368159262145	13.41355898480372	72.37885565931975	14.390874147503338	1.830820694108851	0.17514795263621985	23.4448259333017
179	-1.204236822196151	-52.88720622364171	-26.27949200990464	94.67427281874185	14.180309096265596	71.98746105790977	15.105738480973894	1.3473431383897991	0.17492124087534366	22.686811760832086
180	-1.204236822196151	-52.88720622364171	-26.27949200990464	94.67427281874185	14.180309096265596	71.98746105790977	15.105738480973894	1.3473431383897991	0.17492124087534366	22.686811760832086
181	-1.204236822196151	-52.88720622364171	-26.27949200990464	94.67427281874185	14.180309096265596	71.98746105790977	15.105738480973894	1.3473431383897991	0.17492124087534366	22.686811760832086
182	-1.204236822196151	-52.88720622364171	-26.27949200990464	94.67427281874185	14.180309096265596	71.98746105790977	15.105738480973894	1.3473431383897991	0.17492124087534366	22.686811760832086
183	0.44906610929706403	-52.70922820779615	-26.00840391645314	94.53790652653714	14.361022416218413	72.88561098774952	14.292296720037466	1.2702232019515338	0.1493431194004039	21.652295538787627
184	-0.9226987713316248	-52.702219635892405	-26.938111259688508	93.3059977887974	14.8018057506122	74.61962583831179	14.334199134327207	1.2303000099487504	0.20165100438375017	18.686371950485608
185	-3.1462323946036577	-52.58104319791535	-30.205520092269232	93.7601531655738	15.296591651941432	75.80370842956145	14.99304552516364	0.92854363455095	0.2950194725661607	17.956444736012344
186	-3.1462323946036577	-52.58104319791535	-30.205520092269232	93.7601531655738	15.296591651941432	75.80370842956145	14.99304552516364	0.92854363455095	0.2950194725661607	17.956444736012344
187	4.290629659765386	-52.28434420345461	-26.211589426964586	94.47598545987076	14.520727748743399	77.17475923759885	14.39341541131664	1.0626106757422618	0.12980219463154108	17.301226222271907
188	0.19419486959641574	-52.32065505497328	-25.981083705849496	94.68528033398708	13.670680786800212	78.763820283639	15.045847305430405	1.3214285417493974	0.15412671123808297	15.921460050348074
189	0.19419486959641574	-52.32065505497328	-25.981083705849496	94.68528033398708	13.670680786800212	78.763820283639	15.045847305430405	1.3214285417493974	0.15412671123808297	15.921460050348074
190	-1.2534298833673034	-51.92965085701102	-27.625517787179064	96.63982201752297	14.591572554513865	78.97829380692974	14.143010047779644	1.7749350469384333	0.3234642480459893	17.661528210593232
191	1.6662519449876356	-51.99436779205136	-25.894548907151083	97.12285914189891	13.758096376243536	77.41489376638201	15.108527791360194	1.6016765103068713	0.18546923948439054	19.707965375516906
192	0.342177088814978	-52.21183943736102	-25.334900173026444	96.63024204672912	12.895058469443198	79.14627836422906	16.080410667085534	1.7291866338203832	0.1274262367007971	17.48396368250006
193	0.23978945138468077	-52.20631244967514	-25.10063770932765	97.33268064788288	12.034750587237916	80.94223747138925	15.542154361412404	2.0585765407782084	0.13522495685040836	16.390443176493633
194	-0.7563786432155979	-52.70511068762388	-25.358218114594504	95.8855895404316	11.355852767987162	82.51775789251755	15.390631588925382	1.584316191192919	0.15120471496047783	13.367831647914045
195	-0.7563786432155979	-52.70511068762388	-25.358218114594504	95.8855895404316	11.355852767987162	82.51775789251755	15.390631588925382	1.584316191192919	0.15120471496047783	13.367831647914045
196	-0.06346640847313267	-52.72673583760488	-25.400059373086638	96.69462061367011	10.819898379205366	80.62020553307805	16.28813290962334	1.3995865060473531	0.1043087649761597	16.07441508059206
197	-0.06346640847313267	-52.72673583760488	-25.400059373086638	96.69462061367011	10.819898379205366	80.62020553307805	16.28813290962334	1.3995865060473531	0.1043087649761597	16.07441508059206
198	-0.06346640847313267	-52.72673583760488	-25.400059373086638	96.69462061367011	10.819898379205366	80.62020553307805	16.28813290962334	1.3995865060473531	0.1043087649761597	16.07441508059206
199	-0.22449879726384836	-52.38177333681311	-25.969520671142245	98.24059774977205	11.01256381116704	79.04113328444426	16.150976453936686	1.4258737800218204	0.186573122709767	19.199464465327793
200	-0.5629362586389703	-52.47938526869305	-26.434844997901276	97.20705290173929	11.52041369050321	80.40304963532188	16.69620123100729	1.081370481097363	0.029902951155632462	16.80400326641741
201	-0.23572464813686622	-52.78201466949354	-26.36794024523765	95.76023084268924	11.234785339736618	79.19767046167283	16.655541402478274	0.6293857577442502	0.06458174868850486	16.56256038101641
202	-0.23572464813686622	-52.78201466949354	-26.36794024523765	95.76023084268924	11.234785339736618	79.19767046167283	16.655541402478274	0.6293857577442502	0.06458174868850486	16.56256038101641
203	-0.23572464813686622	-52.78201466949354	-26.36794024523765	95.76023084268924	11.234785339736618	79.19767046167283	16.655541402478274	0.6293857577442502	0.06458174868850486	16.56256038101641
204	-0.23572464813686622	-52.78201466949354	-26.36794024523765	95.76023084268924	11.234785339736618	79.19767046167283	16.655541402478274	0.6293857577442502	0.06458174868850486	16.56256038101641
205	-0.23572464813686622	-52.78201466949354	-26.36794024523765	95.76023084268924	11.234785339736618	79.19767046167283	16.655541402478274	0.6293857577442502	0.06458174868850486	16.56256038101641
206	-0.2033662291916727	-53.362449597071276	-25.990871546851587	94.76846232597958	10.536611674128197	78.8241754737499	16.700265776430644	0.7771513360618142	0.05761245454073849	15.94428685222968
207	-0.2033662291916727	-53.362449597071276	-25.990871546851587	94.76846232597958	10.536611674128197	78.8241754737499	16.700265776430644	0.7771513360618142	0.05761245454073849	15.94428685222968
208	-0.2033662291916727	-53.362449597071276	-25.990871546851587	94.76846232597958	10.536611674128197	78.8241754737499	16.700265776430644	0.7771513360618142	0.05761245454073849	15.94428685222968
209	-0.2033662291916727	-53.362449597071276	-25.990871546851587	94.76846232597958	10.536611674128197	78.8241754737499	16.700265776430644	0.7771513360618142	0.05761245454073849	15.94428685222968
210	0.09854403002297829	-53.592484798001	-25.66229231589889	94.0077988553744	10.658649163039287	78.39708885511388	16.95960883922108	1.2591355061820373	0.06517031051898103	15.610710000260525
211	0.09854403002297829	-53.592484798001	-25.66229231589889	94.0077988553744	10.658649163039287	78.39708885511388	16.95960883922108	1.2591355061820373	0.06517031051898103	15.610710000260525
212	0.09854403002297829	-53.592484798001	-25.66229231589889	94.0077988553744	10.658649163039287	78.39708885511388	16.95960883922108	1.2591355061820373	0.06517031051898103	15.610710000260525
213	0.09854403002297829	-53.592484798001	-25.66229231589889	94.0077988553744	10.658649163039287	78.39708885511388	16.95960883922108	1.2591355061820373	0.06517031051898103	15.610710000260525
214	0.09854403002297829	-53.592484798001	-25.66229231589889	94.0077988553744	10.658649163039287	78.39708885511388	16.95960883922108	1.2591355061820373	0.06517031051898103	15.610710000260525
215	0.09854403002297829	-53.592484798001	-25.66229231589889	94.0077988553744	10.658649163039287	78.39708885511388	16.95960883922108	1.2591355061820373	0.06517031051898103	15.610710000260525
216	0.09854403002297829	-53.592484798001	-25.66229231589889	94.0077988553744	10.658649163039287	78.39708885511388	16.95960883922108	1.2591355061820373	0.06517031051898103	15.610710000260525
217	0.09854403002297829	-53.592484798001	-25.66229231589889	94.0077988553744	10.658649163039287	78.39708885511388	16.95960883922108	1.2591355061820373	0.06517031051898103	15.610710000260525
218	0.09854403002297829	-53.592484798001	-25.66229231589889	94.0077988553744	10.658649163039287	78.39708885511388	16.95960883922108	1.2591355061820373	0.06517031051898103	15.610710000260525
219	-0.8018858588225015	-54.02926846348512	-26.02739450923727	92.55908547120117	10.666587614114984	77.23114151936926	16.012810684319447	1.5231011108892258	0.21203903532983404	15.327943951831912
220	1.679448801491091	-53.166703445860584	-25.210510725370717	94.04583205378773	11.169262620196587	76.35305709019735	15.644761987449627	1.7097671019734775	0.14000327723369177	17.69277496359038
221	1.679448801491091	-53.166703445860584	-25.210510725370717	94.04583205378773	11.169262620196587	76.35305709019735	15.644761987449627	1.7097671019734775	0.14000327723369177	17.69277496359038
222	1.679448801491091	-53.166703445860584	-25.210510725370717	94.04583205378773	11.169262620196587	76.35305709019735	15.644761987449627	1.7097671019734775	0.14000327723369177	17.69277496359038
223	-0.15853738985525467	-53.25899215303701	-25.276759408049543	94.66174435235364	10.821531321089923	76.36584360459399	16.457302150941704	1.8663124751378581	0.10588816738106954	18.295900747759646
224	-0.15853738985525467	-53.25899215303701	-25.276759408049543	94.66174435235364	10.821531321089923	76.36584360459399	16.457302150941704	1.8663124751378581	0.10588816738106954	18.295900747759646
225	-0.15853738985525467	-53.25899215303701	-25.276759408049543	94.66174435235364	10.821531321089923	76.36584360459399	16.457302150941704	1.8663124751378581	0.10588816738106954	18.295900747759646
226	-0.15853738985525467	-53.25899215303701	-25.276759408049543	94.66174435235364	10.821531321089923	76.36584360459399	16.457302150941704	1.8663124751378581	0.10588816738106954	18.295900747759646
227	-0.15853738985525467	-53.25899215303701	-25.276759408049543	94.66174435235364	10.821531321089923	76.36584360459399	16.457302150941704	1.8663124751378581	0.10588816738106954	18.295900747759646
228	-0.15853738985525467	-53.25899215303701	-25.276759408049543	94.66174435235364	10.821531321089923	76.36584360459399	16.457302150941704	1.8663124751378581	0.10588816738106954	18.295900747759646
229	0.5089334955901137	-52.90236205786822	-25.124456007628222	95.11951033841609	11.695168475958281	75.41966531045546	16.733030194256074	2.349072246901433	0.19398166654541082	19.699845027960635
230	0.5089334955901137	-52.90236205786822	-25.124456007628222	95.11951033841609	11.695168475958281	75.41966531045546	16.733030194256074	2.349072246901433	0.19398166654541082	19.699845027960635
231	0.5089334955901137	-52.90236205786822	-25.124456007628222	95.11951033841609	11.695168475958281	75.41966531045546	16.733030194256074	2.349072246901433	0.19398166654541082	19.699845027960635
232	0.5089334955901137	-52.90236205786822	-25.124456007628222	95.11951033841609	11.695168475958281	75.41966531045546	16.733030194256074	2.349072246901433	0.19398166654541082	19.699845027960635
233	-2.516000776155664	-53.22964118860199	-27.31317765305012	94.98837068889847	10.784388354957088	76.32693495266449	16.750980046731865	2.273029726067976	0.04962734163771765	18.661435736233983
234	0.7898000082360852	-53.23619996736774	-26.516818866048283	94.090527308701	11.064412757081627	77.05220319037902	16.0924242418441	2.397398537149465	0.06930219496677892	17.03832411832198
